;Unnamed: 0;full_text;created_at;retweet_count;favorite_count
2011;683;"@DuncanGiddens Hi Duncan, different sources of energy including oil &amp; gas are still needed to meet growing global demand. Renewables are growing fast but still account for just ~4% of global energy. Drastically increasing this takes time &amp; investment &amp; we are investing heavily";Wed Sep 11 09:46:34 +0000 2019;0;0
2012;682;"@DuncanGiddens Have a look at https://t.co/WRsNwulCW1 to see a few examples of what we're doing &amp; check out our Advancing Low Carbon programme to see the 50+ low carbon technologies &amp; businesses we're investing in this year alone https://t.co/HgNDCKhe0I";Wed Sep 11 09:47:47 +0000 2019;0;1
2013;681;"@GreenRonaldS Hi Ronald, different sources of energy including oil &amp; gas are still needed to meet growing global demand. Renewables are growing fast but still account for just ~4% of global energy. Drastically increasing this takes time &amp; investment &amp; we are investing heavily";Wed Sep 11 09:51:54 +0000 2019;0;0
2014;680;"@crisortunity Hi Leo, we're committed to tackling the dual challenge &amp; are in action across the business to support this. Have a look at https://t.co/WRsNwulCW1 to see a few examples of the low carbon work we're doing!";Wed Sep 11 10:50:47 +0000 2019;0;0
2015;679;"@MariaArdley @crisortunity Hi Maria,Growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations. This is a transition, and not simply a race to renewables";Wed Sep 11 10:52:00 +0000 2019;0;0
2016;678;"@Medebourne We disagree with both the basis and conclusions of this report. Our position on climate change and the energy transition is public, clear, &amp;consistent. We are committed to a low carbon future and welcome a faster transition. Have a look at https://t.co/WRsNwulCW1";Wed Sep 11 10:56:12 +0000 2019;0;0
2017;677;"@crisortunity @MariaArdley Leo, our strategy is backed by a framework to reduce emissions from our operations, improve our products &amp; create low carbon businesses. We're committed to this &amp; to providing the energy the world needs. Renewables are growing fast but currently account for just ~4% of energy";Wed Sep 11 11:11:48 +0000 2019;0;0
2018;676;"@crisortunity @MariaArdley Drastically increasing that takes time &amp; investment &amp; WE ARE investing heavily. We continue to explore for better oil which low cost / high margin – for example if it’s:
- economic to produce
- low risk to bring to market, and
- lower carbon from an emissions standpoint";Wed Sep 11 11:13:21 +0000 2019;0;0
2019;675;@ConnectlolGary Please visit https://t.co/sYNEbr9QLE to read more about our commitment to the Gulf;Wed Sep 11 12:46:39 +0000 2019;0;0
2020;674;"@crisortunity Leo, Growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations. But not all the oil that’s out there will be used 1/2";Wed Sep 11 13:03:21 +0000 2019;0;0
2021;673;"@crisortunity We look for 'advantaged oil' which is low cost / high margin – for example if it’s:
- economic to produce
- low risk to bring to market, and
- lower carbon from an emissions standpoint 2/2";Wed Sep 11 13:03:57 +0000 2019;0;0
2022;672;"We’re leading the way on tackling emissions by introducing a new, industry-first programme of continuous measurement of methane at all new major oil &amp; gas projects";Thu Sep 12 08:42:08 +0000 2019;13;46
2023;671;"@bashrunway3 Hi, the programme is already being tested &amp; installed at existing sites like our Khazzan field in Oman";Thu Sep 12 09:08:44 +0000 2019;0;0
2024;670;@existais Please visit https://t.co/sYNEbr9QLE to read about our commitment to the Gulf;Thu Sep 12 09:09:31 +0000 2019;1;0
2025;669;"@_Sophie_Curtis Hi Sophie, we're committed to playing our part to help tackle the dual challenge. Have a look at https://t.co/WRsNwulCW1 to see a few examples of our work &amp; check out our Advancing Low Carbon programme which encourages every part of the company to pursue low carbon opportunities";Thu Sep 12 09:11:13 +0000 2019;0;0
2026;668;"@JeremyCaddick Hi Jeremy, oil &amp; gas are currently still needed to meet growing global demand. Renewables are growing fast but still account for just ~4% of global energy. Drastically increasing this will take time &amp; investment and we are investing heavily here";Thu Sep 12 10:57:33 +0000 2019;0;1
2027;667;@krnlg Hi Josh, natural gas has a key role to play in the energy transition and is the smart partner to renewables as it offers a reliable source of energy but with 50% emissions than coal when burned in power generation https://t.co/FUCdCUIYcI;Thu Sep 12 13:55:33 +0000 2019;0;0
2028;666;@bashrunway3 The programme will be employed at at new and existing BP-operated Upstream assets https://t.co/H6F0Oxb1lP;Thu Sep 12 14:07:04 +0000 2019;0;0
2029;665;A great example of how the world is meeting growing energy demand but in smarter, cleaner ways ⬇️ https://t.co/JapdPmUSst;Thu Sep 12 14:48:31 +0000 2019;1;11
2030;664;@bashrunway3 During production, gas is sometimes flared for safety and operational reasons. These flare monitors will allow us to measure for methane that cane escape during this process;Thu Sep 12 15:24:37 +0000 2019;0;0
2031;663;"@lawrencecarter1 Lawrence, we disagree with both the basis &amp; conclusions of this report. Our position on climate change is clear &amp; consistent. We support well-designers regulations";Thu Sep 12 19:12:54 +0000 2019;0;0
2032;662;@nomadreturns The majority of the sites that make up our biofuels business in Brazil are located around 1,500km from the Amazon;Fri Sep 13 08:17:46 +0000 2019;0;0
2033;661;@krnlg Hi Josh, have a look at our latest Energy Outlook to read more about the various transition scenarios https://t.co/bCIe7JIXPi;Fri Sep 13 08:19:17 +0000 2019;0;0
2034;660;"@adechapmanlaw Hi Adrian, growing &amp; emerging economies will still need access to affordable energy in the years to come. That's why we continue to invest in oil &amp; gas operations. We're working to make all types of energy cleaner &amp; better";Fri Sep 13 08:21:14 +0000 2019;0;0
2035;659;"@aliceboden Hi Alice, growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations. We're working to make all types of energy cleaner &amp; better while also investing heavily in low carbon opportunities";Fri Sep 13 08:21:55 +0000 2019;0;0
2036;658;"@JoyRhoades1 Hi Joy, this programme &amp; new technologies will help to reduce emissions by effectively measuring for them";Fri Sep 13 08:24:02 +0000 2019;0;0
2037;657;"@johshaw John, our position on climate change is clear &amp; consistent. We're committed to tackling the dual challenge &amp; are in action across the business identifying new low carbon opportunities";Fri Sep 13 08:25:38 +0000 2019;0;0
2038;656;"@harperlouis15 Louis, different sources of energy including oil &amp; gas are still needed to meet growing global demand. We're working to make all types of energy cleaner &amp; better and are investing heavily in different sources of low carbon energy";Fri Sep 13 08:27:20 +0000 2019;0;0
2039;655;"@tomkiss Hi Tom, growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations. This is a transition, and not simply a race to renewables";Fri Sep 13 08:27:54 +0000 2019;0;0
2040;654;"@_Sophie_Curtis Hi Sophie, all major climate scenarios recognise gas will play an increasingly important role in order to achieve the Paris climate agreement – as an alternative to coal &amp; a partner to renewables &amp; a future feedstock for the hydrogen economy 1/2";Fri Sep 13 08:37:05 +0000 2019;0;0
2041;653;@_Sophie_Curtis That’s why reducing methane emissions now has even greater significance. Tackling methane enables society to capitalise on the low carbon advantage of gas relative to coal while meeting rising demand for clean energy in emerging countries;Fri Sep 13 08:37:21 +0000 2019;0;0
2042;652;"@Jonathon5760 Hi Jonathon, our portfolio includes a range of renewable energy sources including solar (@LightsourceBP), wind (we operate 9 wind farms in the US), biofuels (we're growing our bioenergy business in Brazil), &amp; more! Have a look at https://t.co/WRsNwuDdNz";Fri Sep 13 08:38:49 +0000 2019;0;0
2043;651;"@joeyheroin Hi Joey, different sources of energy including oil &amp; gas are still needed to meet growing global demand. What we're doing is working to make all types of energy cleaner &amp; better";Fri Sep 13 08:40:04 +0000 2019;0;0
2044;650;"@lawrencecarter1 @joeloyo We support well-designed regulations, including efficient &amp; effective proposals for carbon pricing &amp; methane management. However, we also often work to improve poorly-designed or inefficient proposals 1/2";Fri Sep 13 08:42:12 +0000 2019;0;0
2045;649;@lawrencecarter1 @joeloyo and that does not in any way diminish our support of the Paris goals or commitment to helping drive the energy transition 2/2;Fri Sep 13 08:42:23 +0000 2019;0;0
2046;648;"⚡Great to see new #electricvehicle models from @PorscheNewsroom, @volkswagen &amp; others at the #FrankfurtMotorShow. We're proud to support the future of transport through the roll out of ultra-fast chargers at BP forecourts in the #UK &amp; in #Germany through our ARAL brand https://t.co/O8i11uEg5A";Fri Sep 13 08:45:28 +0000 2019;5;36
2047;647;"@tomkiss Hi Tom, we disagree with both the basis &amp; conclusions of that report. Our position on climate is clear &amp; concise &amp; we're committed to playing our part to help the world transition to a low carbon future. Have a look at https://t.co/WRsNwuDdNz to see what we're doing";Fri Sep 13 09:45:43 +0000 2019;0;0
2048;646;@tomkiss Please visit https://t.co/sYNEbr9QLE to read more about our commitment to the Gulf;Fri Sep 13 10:27:34 +0000 2019;0;0
2049;645;"@roospooscreate This programme &amp; the new technologies outlined here will be used to detect potential methane leaks";Fri Sep 13 11:18:59 +0000 2019;0;1
2050;644;@halbard101 Hi Bob, have a look here https://t.co/LtS9uCNeQT to read about the progress we've made in just one year to reduce our emissions;Fri Sep 13 12:55:54 +0000 2019;0;0
2051;643;"@timinbarking Hi Tim, we're committed to reducing emissions from our operations, improving our products &amp; investing in low carbon businesses. Have a look here https://t.co/rbJOhresJj learn more &amp; see the progress we've made";Fri Sep 13 14:16:32 +0000 2019;0;0
2052;642;@battery_licker Hi Davo, have a look at https://t.co/WRsNwulCW1 to see the work BP is doing;Fri Sep 13 14:28:36 +0000 2019;0;0
2053;641;"From high-tech wind sails to low-sulphur fuels, Gopal Hariharan’s team of engineers &amp; naval architects are constantly looking out for new low carbon ideas";Fri Sep 13 14:30:00 +0000 2019;5;13
2054;640;@tiddleypom Hi Anita, have a look at https://t.co/WRsNwulCW1 to see the work BP is doing to help the world transition to a low carbon future;Fri Sep 13 14:30:37 +0000 2019;0;0
2055;639;@DirtiestDeeds Hi there, much of the technology details here has only been invented in the last few years;Fri Sep 13 14:33:29 +0000 2019;0;0
2056;638;@aliceboden Hi Alice, have a look at https://t.co/WRsNwulCW1 to see just a few examples of the low carbon opportunities we’re investing in;Sat Sep 14 10:15:22 +0000 2019;0;0
2057;637;The future of transport is exciting. There are possibilities everywhere to make transport lower carbon - See here ⬇️  https://t.co/8G0HIJvdtm https://t.co/48RTmNV7oL;Sat Sep 14 15:54:18 +0000 2019;10;25
2058;636;@mikepa Hi Mike, thank you for bringing this to our attention, we'll look into this right away. Thanks ^FH;Sun Sep 15 09:42:25 +0000 2019;0;0
2059;635;Our new programme of continuous measurement of methane is cracking down on emissions while maximizing the benefits of natural gas, the smart partner to renewables that burns 50% cleaner than coal in power generation;Sun Sep 15 11:00:00 +0000 2019;12;32
2060;634;@battery_licker Hi Davo, this new JV in Brazil will be formed of both parties's existing sites - the majority of which are located around 1,500km from the Amazon;Mon Sep 16 09:09:44 +0000 2019;0;0
2061;633;⚡ We’ve joined forces with @DidiGlobal to create a brand-new #electricvehicle charging network in #China, home to more than half of the world’s #EVs;Mon Sep 16 14:10:11 +0000 2019;6;17
2062;632;"@dm_2006 Hi Daniel, our portfolio includes various sources of renewable energy including solar (@LightsourceBP), wind (we currently operate 9 wind farms in the US), biofuels (we recently announced we're growing our bioenergy biz in Brazil), &amp; much more! Have a look https://t.co/WRsNwulCW1";Tue Sep 17 08:34:09 +0000 2019;0;0
2063;631;@VDubberRich Hi Rich. We’re sorry to hear you’ve been having trouble with the app. If you drop our team a line at bpmeuk@bp.com they’ll be happy to look into it for you. Thanks ^AW;Tue Sep 17 08:55:54 +0000 2019;0;0
2064;630;@CabbyLDN thanks for the feedback. We're currently looking at recycling bins as part of our recycling project. In the meantime, we have recycling bins behind the tills, so if you have some rubbish you'd like recycling, please feel free to pass it over to our colleauges ^DS;Tue Sep 17 09:30:08 +0000 2019;0;0
2065;629;@sapalily Have a look at https://t.co/RoaKIErXtm for current vacancies and to apply 🙂;Wed Sep 18 07:26:34 +0000 2019;0;0
2066;628;@T_ina_82 Hi there, Can you kindly DM us your registered email address first so we can start look into it and discuss this further? Many thanks, ^SZF;Thu Sep 19 10:09:56 +0000 2019;0;1
2067;627;“I know that members of the BP team get up and go to work to make a difference. Not just to provide the energy that the world needs but to advance it: making it cleaner and better.” Bob Dudley on LinkedIn;Thu Sep 19 11:58:55 +0000 2019;11;47
2068;626;@johshaw Hi John, our people are in action every day working to help the world transition to a low carbon future. Have a look at https://t.co/WRsNwulCW1 to see a few examples of what we're doing;Thu Sep 19 13:37:51 +0000 2019;0;0
2069;625;"@johshaw We're an energy company &amp; we're committed to playing our part to tackle the dual challenge. Our strategy &amp; initiative like our Advancing Low Carbon programme encourage every part of the company to pursue low carbon opportunities to do this";Thu Sep 19 14:58:15 +0000 2019;0;0
2070;624;@johshaw Hi John, the dual challenge refers to the need to deliver more energy to meet growing global demand while at the same time dramatically reducing greenhouse gas emissions. Have a look here for more info: https://t.co/Qr2PTWw17V;Thu Sep 19 15:54:24 +0000 2019;0;0
2071;623;"@joeyheroin @johshaw Oil is still needed to meet growing global energy demand - we’re working to make all types of energy cleaner &amp; better while also investing in renewables &amp; other low carbon opportunities";Thu Sep 19 22:29:20 +0000 2019;0;0
2072;622;"@joeyheroin We recognise that oil demand is likely to decline over time as the world transitions to a lower carbon energy system, but growing &amp; emerging economies will still need access to affordable energy in the years to come. That is why we continue to invest in oil &amp; gas operations – but";Fri Sep 20 08:49:07 +0000 2019;0;0
2073;621;"@joeyheroin Not all the oil that has been discovered is likely to be produced &amp; we explore to find ‘advantaged’ resources: more economic, lower risk, &amp; lower carbon - that can push costlier, riskier and higher carbon energy out of the mix as we transition to a net zero world";Fri Sep 20 08:49:19 +0000 2019;0;0
2074;620;"@joeyheroin Renewables are growing fast but still account for just ~4% of global energy today. Drastically increasing this will take time &amp; investment &amp; we are investing, expanding our renewables portfolio through solar, wind, biofuels &amp; more";Fri Sep 20 08:49:37 +0000 2019;0;0
2075;619;@DavidJohnBrewer Hi David, we're in action across the business identifying ways to help address the dual challenge. Have a look at https://t.co/WRsNwulCW1 to see what we're doing;Fri Sep 20 14:16:06 +0000 2019;0;0
2076;618;"@nightriverwood Hi James, we share concern about the future &amp; the frustration about the pace of change. In addressing the climate challenge facing all of us, it is critical that everyone plays their part: individuals, governments &amp; companies such as BP ½";Fri Sep 20 16:46:18 +0000 2019;0;0
2077;617;"@nightriverwood We're in action across our business investing in low carbon activities, working to reduce emissions from our operations &amp; improving our products. Have a look at https://t.co/WRsNwulCW1 to see some of the things we're doing 2/2";Fri Sep 20 16:46:37 +0000 2019;0;0
2078;616;"@robintransition Hi Rob, we share concern about the future &amp; the frustration about the pace of change. In addressing the climate challenge facing all of us, it is critical that everyone plays their part: individuals, governments &amp; companies such as BP ½";Fri Sep 20 16:47:42 +0000 2019;0;0
2079;615;"@robintransition We're in action across our business investing in low carbon activities, working to reduce emissions from our operations &amp; improving our products. Have a look at https://t.co/WRsNwulCW1 to see some of the things we're doing 2/2";Fri Sep 20 16:47:52 +0000 2019;0;0
2080;614;"@Exposure2nature We share concern about the future &amp; the frustration about the pace of change. In addressing the climate challenge facing all of us, it is critical that everyone plays their part: individuals, governments &amp; companies such as BP ½";Fri Sep 20 16:49:30 +0000 2019;0;1
